order_id,customer_id,store_id,order_date
ORD000582,CUST00340,STORE012,2025-05-09
ORD000583,CUST00731,STORE009,2024-10-12
ORD000584,CUST00806,STORE001,2025-01-27
ORD000585,CUST00168,STORE010,2024-10-13
ORD000586,CUST00988,STORE019,2024-08-18
ORD000587,CUST00515,STORE001,2024-09-08
ORD000588,CUST00757,STORE004,2026-01-05
ORD000589,CUST00993,STORE011,2026-01-08
ORD000590,CUST00847,STORE007,2024-10-29
ORD000591,CUST00028,STORE001,2025-10-15
ORD000592,CUST00157,STORE002,2024-04-23
ORD000593,CUST00790,STORE016,2024-10-04
ORD000594,CUST00594,STORE009,2025-10-21
ORD000595,CUST00872,STORE017,2024-08-03
ORD000596,CUST00221,STORE018,2024-02-27
ORD000597,CUST00025,STORE019,2024-04-23
ORD000598,CUST00988,STORE010,2025-09-29
ORD000599,CUST00518,STORE020,2025-10-05
ORD000600,CUST00996,STORE020,2024-09-30
ORD000601,CUST00467,STORE010,2026-01-05
ORD000602,CUST00503,STORE013,2024-11-22
ORD000603,CUST00203,STORE015,2024-04-17
ORD000604,CUST00075,STORE002,2025-02-23
ORD000605,CUST00121,STORE017,2025-06-04
ORD000606,CUST00182,STORE015,2026-02-04
ORD000607,CUST00859,STORE008,2025-01-24
ORD000608,CUST00832,STORE012,2025-03-17
ORD000609,CUST00173,STORE004,2025-07-04
ORD000610,CUST00781,STORE018,2025-03-12
ORD000611,CUST00718,STORE017,2024-06-07
ORD000612,CUST00334,STORE020,2024-11-01
ORD000613,CUST00777,STORE011,2025-12-03
ORD000614,CUST00914,STORE012,2025-02-06
ORD000615,CUST00643,STORE015,2024-05-29
ORD000616,CUST00643,STORE018,2024-06-04
ORD000617,CUST00949,STORE014,2024-08-27
ORD000618,CUST00338,STORE017,2025-09-06
ORD000619,CUST00042,STORE015,2024-12-08
ORD000620,CUST00779,STORE016,2025-03-26
ORD000621,CUST00164,STORE018,2025-02-20
ORD000622,CUST00018,STORE018,2025-04-20
ORD000623,CUST00516,STORE009,2026-01-25
ORD000624,CUST00189,STORE017,2025-04-10
ORD000625,CUST00548,STORE016,2024-12-14
ORD000626,CUST00173,STORE010,2024-06-12
ORD000627,CUST00517,STORE001,2025-06-10
ORD000628,CUST00694,STORE005,2025-04-09
ORD000629,CUST00758,STORE003,2024-12-12
ORD000630,CUST00311,STORE005,2024-06-27
ORD000631,CUST00556,STORE017,2024-11-15
ORD000632,CUST00690,STORE016,2024-11-08
ORD000633,CUST00113,STORE006,2024-10-23
ORD000634,CUST00279,STORE016,2025-04-27
ORD000635,CUST00447,STORE003,2025-03-05
ORD000636,CUST00074,STORE017,2025-02-07
ORD000637,CUST00554,STORE003,2025-06-30
ORD000638,CUST00871,STORE012,2026-01-26
ORD000639,CUST00881,STORE014,2024-12-24
ORD000640,CUST00036,STORE012,2025-10-11
ORD000641,CUST00491,STORE008,2025-06-06
ORD000642,CUST00817,STORE007,2026-01-18
ORD000643,CUST00640,STORE019,2025-04-10
ORD000644,CUST00231,STORE004,2025-10-04
ORD000645,CUST00664,STORE009,2024-04-11
ORD000646,CUST00599,STORE003,2024-12-09
ORD000647,CUST00915,STORE012,2024-04-12
ORD000648,CUST00514,STORE004,2024-07-12
ORD000649,CUST00291,STORE018,2025-02-26
ORD000650,CUST00355,STORE005,2025-03-27
ORD000651,CUST00772,STORE014,2024-11-26
ORD000652,CUST00295,STORE001,2024-08-24
ORD000653,CUST00013,STORE020,2024-07-22
ORD000654,CUST00611,STORE005,2025-11-29
ORD000655,CUST00607,STORE012,2025-06-12
ORD000656,CUST00097,STORE019,2025-03-23
ORD000657,CUST00621,STORE014,2025-01-11
ORD000658,CUST00210,STORE002,2025-03-26
ORD000659,CUST00464,STORE007,2024-09-30
ORD000660,CUST00548,STORE006,2024-06-17
ORD000661,CUST00222,STORE020,2024-04-27
ORD000662,CUST00740,STORE007,2025-12-13
ORD000663,CUST00753,STORE011,2025-03-15
ORD000664,CUST00349,STORE014,2024-09-12
ORD000665,CUST00400,STORE014,2024-04-12
ORD000666,CUST00023,STORE020,2024-11-28
ORD000667,CUST00175,STORE003,2026-02-10
ORD000668,CUST00401,STORE015,2024-05-13
ORD000669,CUST00519,STORE002,2025-05-31
ORD000670,CUST00019,STORE004,2025-01-11
ORD000671,CUST00223,STORE016,2024-11-08
ORD000672,CUST00964,STORE007,2025-09-13
ORD000673,CUST00715,STORE020,2025-07-18
ORD000674,CUST00127,STORE016,2024-02-29
ORD000675,CUST00567,STORE011,2025-05-16
ORD000676,CUST00011,STORE016,2024-07-08
ORD000677,CUST00915,STORE002,2025-06-13
ORD000678,CUST00525,STORE020,2026-02-10
ORD000679,CUST00009,STORE014,2025-03-23
ORD000680,CUST00293,STORE020,2025-09-13
ORD000681,CUST00099,STORE013,2025-09-24
ORD000682,CUST00399,STORE002,2025-12-01
ORD000683,CUST00154,STORE008,2025-03-30
ORD000684,CUST00169,STORE019,2024-08-16
ORD000685,CUST00698,STORE004,2024-06-20
ORD000686,CUST00916,STORE013,2024-10-06
ORD000687,CUST00764,STORE020,2026-01-15
ORD000688,CUST00419,STORE005,2025-10-07
ORD000689,CUST00238,STORE008,2026-01-02
ORD000690,CUST00746,STORE006,2024-09-16
ORD000691,CUST00336,STORE006,2025-06-30
ORD000692,CUST00037,STORE017,2025-12-09
ORD000693,CUST00986,STORE020,2025-02-21
ORD000694,CUST00471,STORE020,2024-08-04
ORD000695,CUST00499,STORE017,2024-09-25
ORD000696,CUST00679,STORE016,2025-11-27
ORD000697,CUST00340,STORE001,2025-11-21
ORD000698,CUST00335,STORE002,2024-07-06
ORD000699,CUST00785,STORE014,2024-06-17
ORD000700,CUST00353,STORE001,2024-11-29
ORD000701,CUST00340,STORE007,2024-04-09
ORD000702,CUST00031,STORE005,2024-04-02
ORD000703,CUST00446,STORE016,2024-06-18
ORD000704,CUST00313,STORE003,2025-02-27
ORD000705,CUST00036,STORE012,2024-11-23
ORD000706,CUST00605,STORE004,2024-06-24
ORD000707,CUST00136,STORE018,2025-10-14
ORD000708,CUST00201,STORE001,2024-05-17
ORD000709,CUST00529,STORE014,2025-06-01
ORD000710,CUST00367,STORE014,2026-01-26
ORD000711,CUST00981,STORE004,2025-10-11
ORD000712,CUST00594,STORE003,2024-11-14
ORD000713,CUST00453,STORE019,2025-10-24
ORD000714,CUST00987,STORE013,2024-12-16
ORD000715,CUST00435,STORE013,2025-12-31
ORD000716,CUST00849,STORE003,2024-08-01
ORD000717,CUST00395,STORE013,2025-05-17
ORD000718,CUST00802,STORE004,2025-08-05
ORD000719,CUST00453,STORE017,2025-01-27
ORD000720,CUST00158,STORE011,2024-09-02
ORD000721,CUST00375,STORE003,2025-04-25
ORD000722,CUST00344,STORE012,2026-01-07
ORD000723,CUST00617,STORE018,2025-05-17
ORD000724,CUST00301,STORE017,2024-02-26
ORD000725,CUST00564,STORE013,2026-01-25
ORD000726,CUST00273,STORE015,2024-09-12
ORD000727,CUST00625,STORE009,2024-05-01
ORD000728,CUST00927,STORE002,2024-07-10
ORD000729,CUST00143,STORE010,2025-10-17
ORD000730,CUST00818,STORE001,2025-09-24
ORD000731,CUST00181,STORE020,2024-06-23
ORD000732,CUST00431,STORE017,2025-01-25
ORD000733,CUST00815,STORE008,2025-03-17
ORD000734,CUST00130,STORE002,2025-08-28
ORD000735,CUST00864,STORE006,2025-06-18
ORD000736,CUST00362,STORE014,2025-02-16
ORD000737,CUST00853,STORE009,2025-11-28
ORD000738,CUST00499,STORE002,2025-06-09
ORD000739,CUST00110,STORE010,2025-06-20
ORD000740,CUST00433,STORE001,2024-09-04
ORD000741,CUST00786,STORE012,2025-11-14
ORD000742,CUST00980,STORE001,2025-01-17
ORD000743,CUST00628,STORE020,2025-07-03
ORD000744,CUST00706,STORE014,2025-06-21
ORD000745,CUST00987,STORE005,2025-08-23
ORD000746,CUST00945,STORE002,2024-04-29
ORD000747,CUST00890,STORE005,2025-09-26
ORD000748,CUST00309,STORE009,2025-12-18
ORD000749,CUST00496,STORE013,2025-06-04
ORD000750,CUST00679,STORE018,2024-10-04
ORD000751,CUST00180,STORE015,2024-12-16
ORD000752,CUST00540,STORE006,2025-10-02
ORD000753,CUST00650,STORE016,2025-04-23
ORD000754,CUST00160,STORE003,2025-05-02
ORD000755,CUST00397,STORE010,2024-08-27
ORD000756,CUST00510,STORE017,2024-04-02
ORD000757,CUST00745,STORE017,2024-09-08
ORD000758,CUST00853,STORE014,2024-03-08
ORD000759,CUST00887,STORE016,2025-12-20
ORD000760,CUST00977,STORE003,2025-01-13
ORD000761,CUST00655,STORE001,2026-02-15
ORD000762,CUST00343,STORE015,2025-04-08
ORD000763,CUST00359,STORE003,2025-09-12
ORD000764,CUST00307,STORE010,2025-09-18
ORD000765,CUST00727,STORE015,2024-03-19
ORD000766,CUST00555,STORE018,2025-07-03
ORD000767,CUST00501,STORE007,2025-01-25
ORD000768,CUST00829,STORE007,2024-04-25
ORD000769,CUST00688,STORE008,2024-12-14
ORD000770,CUST00251,STORE003,2024-09-23
ORD000771,CUST00815,STORE009,2026-02-06
ORD000772,CUST00552,STORE018,2025-07-19
ORD000773,CUST00228,STORE016,2025-06-01
ORD000774,CUST00666,STORE006,2024-05-03
ORD000775,CUST00489,STORE019,2024-03-27
ORD000776,CUST00541,STORE017,2025-05-30
ORD000777,CUST00941,STORE003,2025-09-12
ORD000778,CUST00970,STORE002,2024-02-19
ORD000779,CUST00961,STORE008,2025-04-23
ORD000780,CUST00518,STORE016,2024-06-25
ORD000781,CUST00581,STORE017,2024-05-15
ORD000782,CUST00383,STORE005,2024-10-30
ORD000783,CUST00563,STORE002,2024-11-11
ORD000784,CUST00962,STORE006,2026-01-14
ORD000785,CUST00009,STORE020,2025-05-24
ORD000786,CUST00689,STORE012,2024-09-10
ORD000787,CUST00465,STORE010,2024-04-02
ORD000788,CUST00099,STORE019,2024-06-28
ORD000789,CUST00354,STORE015,2024-08-15
ORD000790,CUST00143,STORE008,2024-04-19
ORD000791,CUST00818,STORE016,2026-02-15
ORD000792,CUST00490,STORE001,2024-06-16
ORD000793,CUST00806,STORE018,2025-02-20
ORD000794,CUST00399,STORE004,2024-03-31
ORD000795,CUST00070,STORE012,2024-06-11
ORD000796,CUST00534,STORE018,2025-11-12
ORD000797,CUST00587,STORE010,2025-01-27
ORD000798,CUST00666,STORE006,2025-02-04
ORD000799,CUST00348,STORE004,2025-07-11
ORD000800,CUST00904,STORE019,2024-11-19
ORD000801,CUST00532,STORE011,2025-03-23
ORD000802,CUST00078,STORE001,2024-05-08
ORD000803,CUST00385,STORE003,2024-03-07
ORD000804,CUST00571,STORE011,2025-01-17
ORD000805,CUST00549,STORE008,2024-10-26
ORD000806,CUST00216,STORE018,2024-08-24
ORD000807,CUST00521,STORE015,2025-10-17
ORD000808,CUST00172,STORE009,2025-12-22
ORD000809,CUST00730,STORE008,2024-11-08
ORD000810,CUST00487,STORE015,2026-01-18
ORD000811,CUST00043,STORE017,2025-10-28
ORD000812,CUST00814,STORE015,2025-09-03
ORD000813,CUST00691,STORE008,2024-08-20
ORD000814,CUST00669,STORE015,2026-01-04
ORD000815,CUST00069,STORE003,2025-08-11
ORD000816,CUST00695,STORE015,2024-12-17
ORD000817,CUST00616,STORE001,2024-12-22
ORD000818,CUST00141,STORE012,2025-12-02
ORD000819,CUST00011,STORE005,2024-04-19
ORD000820,CUST00647,STORE002,2025-09-09
ORD000821,CUST00769,STORE009,2024-08-09
ORD000822,CUST00217,STORE020,2024-06-29
ORD000823,CUST00188,STORE019,2025-01-04
ORD000824,CUST00875,STORE020,2025-10-26
ORD000825,CUST00308,STORE002,2025-04-06
ORD000826,CUST00108,STORE001,2026-01-21
ORD000827,CUST00651,STORE003,2024-04-11
ORD000828,CUST00441,STORE002,2024-09-01
ORD000829,CUST00207,STORE015,2024-05-15
ORD000830,CUST00098,STORE012,2024-04-06
ORD000831,CUST00461,STORE010,2024-05-06
ORD000832,CUST00359,STORE004,2025-10-31
ORD000833,CUST00938,STORE017,2024-09-23
ORD000834,CUST00130,STORE018,2025-08-30
ORD000835,CUST00013,STORE016,2026-02-16
ORD000836,CUST00685,STORE003,2025-09-12
ORD000837,CUST00929,STORE013,2025-10-16
ORD000838,CUST00218,STORE011,2024-04-11
ORD000839,CUST00978,STORE013,2025-11-15
ORD000840,CUST00396,STORE003,2025-12-01
ORD000841,CUST00847,STORE012,2025-11-15
ORD000842,CUST00819,STORE005,2024-08-18
ORD000843,CUST00407,STORE007,2025-08-14
ORD000844,CUST00549,STORE008,2026-02-14
ORD000845,CUST00020,STORE015,2025-10-20
ORD000846,CUST00512,STORE006,2024-09-29
ORD000847,CUST00895,STORE008,2024-06-12
ORD000848,CUST00770,STORE014,2025-06-19
ORD000849,CUST00926,STORE014,2025-03-06
ORD000850,CUST00084,STORE016,2025-08-20
ORD000851,CUST00731,STORE018,2025-02-10
ORD000852,CUST00252,STORE008,2024-06-21
ORD000853,CUST00776,STORE012,2025-06-20
ORD000854,CUST00807,STORE013,2024-11-17
ORD000855,CUST00731,STORE013,2024-07-23
ORD000856,CUST00735,STORE011,2025-04-25
ORD000857,CUST00634,STORE009,2024-07-19
ORD000858,CUST00767,STORE019,2024-08-15
ORD000859,CUST00343,STORE018,2024-12-11
ORD000860,CUST00983,STORE008,2024-06-08
ORD000861,CUST00523,STORE016,2025-09-14
ORD000862,CUST00779,STORE011,2025-08-11
ORD000863,CUST00016,STORE011,2025-12-26
ORD000864,CUST00669,STORE002,2025-07-11
ORD000865,CUST00814,STORE006,2025-10-08
ORD000866,CUST00463,STORE012,2024-09-17
ORD000867,CUST00973,STORE007,2025-05-31
ORD000868,CUST00579,STORE013,2025-05-17
ORD000869,CUST00460,STORE002,2024-07-26
ORD000870,CUST00881,STORE013,2024-05-29
ORD000871,CUST00259,STORE008,2025-04-18
ORD000872,CUST00884,STORE018,2025-08-30
ORD000873,CUST00894,STORE002,2025-07-18
ORD000874,CUST00030,STORE002,2025-10-27
ORD000875,CUST00223,STORE019,2024-08-05
ORD000876,CUST00515,STORE019,2025-03-02
ORD000877,CUST00926,STORE010,2025-10-18
ORD000878,CUST00431,STORE017,2026-02-09
ORD000879,CUST00638,STORE018,2024-07-22
ORD000880,CUST00304,STORE004,2024-03-11
ORD000881,CUST00233,STORE008,2024-04-12
ORD000882,CUST00594,STORE018,2024-05-06
ORD000883,CUST00185,STORE013,2024-07-31
ORD000884,CUST00856,STORE020,2024-08-01
ORD000885,CUST00399,STORE013,2025-10-17
ORD000886,CUST00806,STORE009,2024-07-21
ORD000887,CUST00686,STORE016,2026-01-22
ORD000888,CUST00292,STORE020,2024-06-24
ORD000889,CUST00218,STORE016,2024-06-14
ORD000890,CUST00010,STORE003,2024-03-23
ORD000891,CUST00823,STORE015,2024-05-12
ORD000892,CUST00143,STORE012,2026-01-31
ORD000893,CUST00950,STORE005,2024-06-02
ORD000894,CUST00767,STORE008,2025-04-10
ORD000895,CUST00075,STORE010,2025-09-02
ORD000896,CUST00212,STORE002,2026-01-23
ORD000897,CUST00649,STORE002,2026-01-28
ORD000898,CUST00518,STORE018,2025-07-15
ORD000899,CUST00668,STORE011,2024-04-14
ORD000900,CUST00790,STORE004,2024-02-28
ORD000901,CUST00733,STORE017,2024-08-30
ORD000902,CUST00351,STORE010,2025-08-18
ORD000903,CUST00449,STORE002,2025-01-21
ORD000904,CUST00241,STORE018,2024-08-25
ORD000905,CUST00680,STORE011,2025-06-23
ORD000906,CUST00102,STORE002,2025-02-23
ORD000907,CUST00538,STORE015,2025-07-23
ORD000908,CUST00556,STORE012,2024-03-11
ORD000909,CUST00755,STORE010,2024-03-08
ORD000910,CUST00438,STORE019,2026-01-25
ORD000911,CUST00347,STORE016,2024-04-16
ORD000912,CUST00031,STORE003,2024-06-07
ORD000913,CUST00045,STORE016,2025-10-06
ORD000914,CUST00313,STORE016,2025-06-21
ORD000915,CUST00720,STORE004,2026-02-11
ORD000916,CUST00693,STORE008,2024-10-03
ORD000917,CUST00920,STORE013,2024-12-20
ORD000918,CUST00966,STORE002,2024-02-20
ORD000919,CUST00330,STORE012,2026-02-04
ORD000920,CUST00185,STORE016,2024-03-20
ORD000921,CUST00591,STORE014,2025-10-26
ORD000922,CUST00163,STORE008,2025-12-31
ORD000923,CUST00981,STORE019,2025-05-10
ORD000924,CUST00092,STORE013,2025-07-24
ORD000925,CUST00068,STORE007,2024-07-30
ORD000926,CUST00930,STORE016,2025-01-14
ORD000927,CUST00238,STORE012,2024-10-13
ORD000928,CUST00351,STORE013,2025-11-08
ORD000929,CUST00225,STORE012,2025-12-31
ORD000930,CUST00392,STORE011,2025-09-06
ORD000931,CUST00401,STORE002,2024-03-17
ORD000932,CUST00859,STORE011,2025-05-11
ORD000933,CUST00479,STORE010,2024-08-20
ORD000934,CUST00753,STORE006,2024-05-19
ORD000935,CUST00064,STORE005,2024-03-15
ORD000936,CUST00777,STORE004,2025-12-30
ORD000937,CUST00594,STORE015,2025-02-28
ORD000938,CUST00878,STORE012,2025-09-22
ORD000939,CUST00981,STORE019,2024-03-25
ORD000940,CUST00892,STORE017,2024-06-08
ORD000941,CUST00682,STORE003,2024-11-18
ORD000942,CUST00630,STORE009,2024-04-11
ORD000943,CUST00381,STORE020,2025-09-25
ORD000944,CUST00704,STORE002,2024-07-25
ORD000945,CUST00304,STORE005,2025-08-11
ORD000946,CUST00409,STORE014,2024-06-28
ORD000947,CUST00009,STORE012,2026-01-24
ORD000948,CUST00100,STORE005,2024-08-14
ORD000949,CUST00343,STORE017,2026-02-13
ORD000950,CUST00692,STORE005,2025-08-30
ORD000951,CUST00294,STORE011,2024-08-03
ORD000952,CUST00524,STORE008,2024-06-27
ORD000953,CUST00836,STORE009,2024-12-19
ORD000954,CUST00295,STORE017,2025-07-19
ORD000955,CUST00795,STORE004,2024-09-11
ORD000956,CUST00463,STORE009,2024-03-04
ORD000957,CUST00926,STORE016,2024-11-16
ORD000958,CUST00430,STORE015,2025-05-25
ORD000959,CUST00136,STORE018,2024-12-27
ORD000960,CUST00988,STORE012,2025-03-20
ORD000961,CUST00829,STORE007,2025-11-14
ORD000962,CUST00346,STORE001,2025-07-02
ORD000963,CUST00201,STORE009,2025-01-07
ORD000964,CUST00062,STORE020,2025-08-01
ORD000965,CUST00108,STORE017,2025-03-09
ORD000966,CUST00286,STORE009,2024-04-25
ORD000967,CUST00121,STORE015,2025-03-20
ORD000968,CUST00387,STORE001,2025-06-17
ORD000969,CUST00229,STORE009,2025-10-12
ORD000970,CUST00486,STORE006,2026-01-28
ORD000971,CUST00263,STORE018,2025-12-11
ORD000972,CUST00236,STORE017,2024-07-11
ORD000973,CUST00889,STORE019,2024-04-02
ORD000974,CUST00508,STORE014,2025-11-30
ORD000975,CUST00866,STORE002,2025-11-29
ORD000976,CUST00970,STORE012,2025-08-21
ORD000977,CUST00543,STORE020,2026-01-28
ORD000978,CUST00287,STORE015,2024-05-20
ORD000979,CUST00454,STORE009,2026-02-15
ORD000980,CUST00271,STORE007,2024-03-11
ORD000981,CUST00663,STORE005,2025-05-22
ORD000982,CUST00854,STORE018,2025-12-08
ORD000983,CUST00471,STORE009,2025-12-11
ORD000984,CUST00551,STORE002,2026-01-19
ORD000985,CUST00943,STORE005,2024-03-20
ORD000986,CUST00291,STORE013,2024-03-20
ORD000987,CUST00870,STORE015,2024-08-02
ORD000988,CUST00703,STORE001,2025-11-28
ORD000989,CUST00102,STORE008,2025-04-28
ORD000990,CUST00321,STORE005,2025-01-28
ORD000991,CUST00452,STORE019,2025-03-02
ORD000992,CUST00487,STORE015,2025-08-14
ORD000993,CUST00553,STORE002,2024-07-09
ORD000994,CUST00013,STORE017,2025-08-16
ORD000995,CUST00842,STORE003,2025-08-09
ORD000996,CUST00453,STORE009,2024-11-14
ORD000997,CUST00401,STORE001,2025-02-06
ORD000998,CUST00329,STORE001,2024-12-24
ORD000999,CUST00053,STORE015,2024-12-31
ORD001000,CUST00731,STORE009,2024-05-18
ORD001001,CUST00505,STORE018,2024-09-10
ORD001002,CUST00741,STORE014,2025-05-29
ORD001003,CUST00857,STORE012,2024-04-12
ORD001004,CUST00234,STORE011,2025-11-20
ORD001005,CUST00328,STORE008,2024-09-21
ORD001006,CUST00726,STORE008,2025-01-17
ORD001007,CUST00789,STORE018,2024-10-16
ORD001008,CUST00907,STORE002,2026-01-04
ORD001009,CUST00807,STORE012,2024-12-04
ORD001010,CUST00655,STORE006,2025-01-18
ORD001011,CUST00311,STORE009,2024-03-21
ORD001012,CUST00523,STORE012,2024-03-21
ORD001013,CUST00329,STORE007,2024-12-01
ORD001014,CUST00701,STORE017,2025-09-01
ORD001015,CUST00361,STORE005,2024-06-05
ORD001016,CUST00902,STORE011,2025-03-11
ORD001017,CUST00231,STORE014,2024-05-19
ORD001018,CUST00986,STORE006,2024-06-23
ORD001019,CUST00229,STORE007,2024-10-12
ORD001020,CUST00750,STORE007,2025-07-30
ORD001021,CUST00128,STORE004,2024-12-07
ORD001022,CUST00731,STORE005,2024-11-28
ORD001023,CUST00086,STORE003,2025-02-20
ORD001024,CUST00530,STORE017,2024-07-06
ORD001025,CUST00360,STORE014,2025-01-23
ORD001026,CUST00570,STORE014,2026-01-17
ORD001027,CUST00001,STORE018,2024-04-16
ORD001028,CUST00581,STORE006,2024-12-02
ORD001029,CUST00123,STORE012,2025-09-04
ORD001030,CUST00949,STORE011,2025-03-09
ORD001031,CUST00774,STORE010,2024-05-16
ORD001032,CUST00775,STORE001,2024-07-05
ORD001033,CUST00271,STORE013,2026-01-10
ORD001034,CUST00849,STORE016,2024-07-31
ORD001035,CUST00703,STORE012,2024-03-04
ORD001036,CUST00989,STORE003,2025-12-28
ORD001037,CUST00391,STORE002,2024-11-14
ORD001038,CUST00805,STORE020,2024-12-24
ORD001039,CUST00256,STORE015,2025-04-18
ORD001040,CUST00467,STORE018,2024-11-05
ORD001041,CUST00761,STORE002,2024-09-01
ORD001042,CUST00657,STORE001,2024-09-17
ORD001043,CUST00222,STORE019,2024-08-23
ORD001044,CUST00003,STORE006,2024-10-25
ORD001045,CUST00937,STORE012,2025-07-02
ORD001046,CUST00894,STORE019,2025-05-31
ORD001047,CUST00662,STORE008,2024-07-08
ORD001048,CUST00993,STORE017,2025-07-26
ORD001049,CUST00069,STORE007,2025-02-17
ORD001050,CUST00658,STORE011,2025-11-11
ORD001051,CUST00950,STORE018,2024-12-21
ORD001052,CUST00026,STORE004,2025-10-27
ORD001053,CUST00860,STORE012,2024-04-02
ORD001054,CUST00600,STORE003,2025-05-31
ORD001055,CUST00093,STORE018,2026-01-16
ORD001056,CUST00090,STORE007,2025-01-17
ORD001057,CUST00700,STORE008,2025-07-04
ORD001058,CUST00416,STORE010,2025-07-09
ORD001059,CUST00050,STORE013,2025-07-16
ORD001060,CUST00761,STORE017,2024-05-23
ORD001061,CUST00078,STORE013,2024-07-15
ORD001062,CUST00072,STORE009,2024-03-23
ORD001063,CUST00018,STORE008,2025-07-15
ORD001064,CUST00864,STORE017,2024-06-17
ORD001065,CUST00464,STORE001,2025-03-01
ORD001066,CUST00591,STORE014,2024-10-01
ORD001067,CUST00510,STORE013,2025-07-22
ORD001068,CUST00944,STORE014,2025-07-02
ORD001069,CUST00284,STORE004,2024-08-12
ORD001070,CUST00636,STORE008,2024-04-02
ORD001071,CUST00612,STORE009,2024-11-06
ORD001072,CUST00136,STORE004,2024-09-28
ORD001073,CUST00881,STORE002,2024-06-05
ORD001074,CUST00483,STORE001,2024-08-06
ORD001075,CUST00221,STORE002,2024-10-01
ORD001076,CUST00522,STORE013,2024-10-19
ORD001077,CUST00270,STORE016,2024-04-04
ORD001078,CUST00397,STORE008,2024-10-19
ORD001079,CUST00106,STORE011,2024-05-01
ORD001080,CUST00878,STORE014,2024-08-13
ORD001081,CUST00925,STORE007,2024-12-01
ORD001082,CUST00200,STORE010,2025-02-19
ORD001083,CUST00429,STORE012,2025-03-01
ORD001084,CUST00728,STORE003,2025-01-16
ORD001085,CUST00377,STORE003,2025-04-28
ORD001086,CUST00431,STORE006,2024-07-07
ORD001087,CUST00081,STORE018,2025-06-21
ORD001088,CUST00727,STORE015,2024-10-25
ORD001089,CUST00112,STORE006,2025-01-14
ORD001090,CUST00529,STORE008,2026-01-17
ORD001091,CUST00731,STORE007,2024-08-31
ORD001092,CUST00741,STORE009,2025-09-08
ORD001093,CUST00978,STORE002,2024-10-08
ORD001094,CUST00053,STORE012,2025-07-15
ORD001095,CUST00154,STORE001,2024-10-14
ORD001096,CUST00307,STORE018,2025-09-18
ORD001097,CUST00399,STORE010,2025-11-26
ORD001098,CUST00436,STORE005,2024-12-17
ORD001099,CUST00166,STORE012,2025-11-29
ORD001100,CUST00695,STORE020,2024-05-21
ORD001101,CUST00469,STORE007,2025-05-14
ORD001102,CUST00032,STORE003,2025-09-11
ORD001103,CUST00854,STORE010,2025-05-09
ORD001104,CUST00551,STORE015,2025-03-15
ORD001105,CUST00698,STORE012,2025-09-14
ORD001106,CUST00721,STORE011,2025-06-26
ORD001107,CUST00556,STORE002,2024-10-06
ORD001108,CUST00264,STORE005,2024-11-14
ORD001109,CUST00223,STORE002,2024-07-24
ORD001110,CUST00109,STORE002,2025-05-05
ORD001111,CUST00020,STORE005,2024-04-10
ORD001112,CUST00962,STORE004,2024-12-03
ORD001113,CUST00145,STORE019,2025-01-20
ORD001114,CUST00043,STORE007,2024-10-14
ORD001115,CUST00853,STORE019,2024-07-11
ORD001116,CUST00507,STORE010,2025-08-23
ORD001117,CUST00382,STORE015,2025-08-04
ORD001118,CUST00095,STORE003,2024-06-03
ORD001119,CUST00944,STORE005,2026-01-25
ORD001120,CUST00462,STORE014,2024-11-05
ORD001121,CUST00126,STORE012,2025-08-29
ORD001122,CUST00207,STORE010,2025-03-06
ORD001123,CUST00182,STORE003,2025-06-08
ORD001124,CUST00537,STORE007,2024-05-13
